Time [sec], Input Angle [rad], Input Speed [rpm], Input Voltage [V], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
13.1514, 0, 0, -3.15143, 0.0030518, 1, 0, 
13.1614, 0, 0, -3.1614, 0.00183108, 1, 0, 
13.1714, 0, 0, -3.17137, 0.0030518, 1, 0, 
13.1813, 0, 0, -3.18134, 0.00793469, 1, 0, 
13.1913, 0, 0, -3.19132, 0.000610361, 1, 0, 
13.2013, 0, 0, -3.20129, -0.00183108, 1, 0, 
13.2113, 0, 0, -3.21126, 0.0030518, 1, 0, 
13.2212, 0, 0, -3.22123, 0.000610361, 1, 0, 
13.2312, 0, 0, -3.2312, -0.000610361, 1, 0, 
13.2412, 0, 0, -3.24118, 0.000610361, 1, 0, 
13.2511, 0, 0, -3.25115, 0.000610361, 1, 0, 
13.2611, 0, 0, -3.26112, -0.00183108, 1, 0, 
13.2711, 0, 0, -3.27109, 0.00183108, 1, 0, 
13.2811, 0, 0, -3.28107, -0.00183108, 1, 0, 
13.291, 0, 0, -3.29104, -0.0030518, 1, 0, 
13.301, 0, 0, -3.30101, -0.00183108, 1, 0, 
13.311, 0, 0, -3.31098, 0.000610361, 1, 0, 
13.321, 0, 0, -3.32095, 0.000610361, 1, 0, 
13.3309, 0, 0, -3.33093, 0.000610361, 1, 0, 
13.3409, 0, 0, -3.3409, -0.0030518, 1, 0, 
13.3509, 0, 0, -3.35087, 0.000610361, 1, 0, 
13.3608, 0, 0, -3.36084, -0.000610361, 1, 0, 
13.3708, 0, 0, -3.37082, -0.000610361, 1, 0, 
13.3808, 0, 0, -3.38079, -0.000610361, 1, 0, 
13.3908, 0, 0, -3.39076, -0.00549325, 1, 0, 
13.4007, 0, 0, -3.40073, -0.00183108, 1, 0, 
13.4107, 0, 0, -3.41071, -0.00183108, 1, 0, 
13.4207, 0, 0, -3.42068, -0.0030518, 1, 0, 
13.4306, 0, 0, -3.43065, -0.00549325, 1, 0, 
13.4406, 0, 0, -3.44062, -0.00183108, 1, 0, 
13.4506, 0, 0, -3.45059, -0.00183108, 1, 0, 
13.4606, 0, 0, -3.46057, -0.00793469, 1, 0, 
13.4705, 0, 0, -3.47054, -0.00549325, 1, 0, 
13.4805, 0, 0, -3.48051, -0.00793469, 1, 0, 
13.4905, 0, 0, -3.49048, -0.00549325, 1, 0, 
13.5005, 0, 0, -3.50046, -0.00793469, 1, 0, 
13.5104, 0, 0, -3.51043, -0.00671397, 1, 0, 
13.5204, 0, 0, -3.5204, -0.00549325, 1, 0, 
13.5304, 0, 0, -3.53037, -0.00671397, 1, 0, 
13.5403, 0, 0, -3.54034, -0.00671397, 1, 0, 
13.5503, 0, 0, -3.55032, -0.0103761, 1, 0, 
13.5603, 0, 0, -3.56029, -0.00427253, 1, 0, 
13.5703, 0, 0, -3.57026, -0.00793469, 1, 0, 
13.5802, 0, 0, -3.58023, -0.0128176, 1, 0, 
13.5902, 0, 0, -3.59021, -0.00671397, 1, 0, 
13.6002, 0, 0, -3.60018, -0.00671397, 1, 0, 
13.6102, 0, 0, -3.61015, -0.00549325, 1, 0, 
13.6201, 0, 0, -3.62012, -0.0115969, 1, 0, 
13.6301, 0, 0, -3.63009, -0.0103761, 1, 0, 
13.6401, 0, 0, -3.64007, -0.0115969, 1, 0, 
13.65, 0, 0, -3.65004, -0.00915541, 1, 0, 
13.66, 0, 0, -3.66001, -0.00915541, 1, 0, 
13.67, 0, 0, -3.66998, -0.0115969, 1, 0, 
13.68, 0, 0, -3.67996, -0.0115969, 1, 0, 
13.6899, 0, 0, -3.68993, -0.0103761, 1, 0, 
13.6999, 0, 0, -3.6999, -0.0140383, 1, 0, 
13.7099, 0, 0, -3.70987, -0.00915541, 1, 0, 
13.7198, 0, 0, -3.71985, -0.0128176, 1, 0, 
13.7298, 0, 0, -3.72982, -0.0128176, 1, 0, 
13.7398, 0, 0, -3.73979, -0.0115969, 1, 0, 
13.7498, 0, 0, -3.74976, -0.0128176, 1, 0, 
13.7597, 0, 0, -3.75973, -0.0115969, 1, 0, 
13.7697, 0, 0, -3.76971, -0.0140383, 1, 0, 
13.7797, 0, 0, -3.77968, -0.0140383, 1, 0, 
13.7897, 0, 0, -3.78965, -0.0140383, 1, 0, 
13.7996, 0, 0, -3.79962, -0.0128176, 1, 0, 
13.8096, 0, 0, -3.8096, -0.0128176, 1, 0, 
13.8196, 0, 0, -3.81957, -0.0128176, 1, 0, 
13.8295, 0, 0, -3.82954, -0.0164797, 1, 0, 
13.8395, 0, 0, -3.83951, -0.0128176, 1, 0, 
13.8495, 0, 0, -3.84949, -0.0115969, 1, 0, 
13.8595, 0, 0, -3.85946, -0.015259, 1, 0, 
13.8694, 0, 0, -3.86943, -0.0103761, 1, 0, 
13.8794, 0, 0, -3.8794, -0.0177005, 1, 0, 
13.8894, 0, 0, -3.88937, -0.0177005, 1, 0, 
13.8993, 0, 0, -3.89935, -0.0140383, 1, 0, 
13.9093, 0, 0, -3.90932, -0.0177005, 1, 0, 
13.9193, 0, 0, -3.91929, -0.0177005, 1, 0, 
13.9293, 0, 0, -3.92926, -0.0189212, 1, 0, 
13.9392, 0, 0, -3.93924, -0.0177005, 1, 0, 
13.9492, 0, 0, -3.94921, -0.0201419, 1, 0, 
13.9592, 0, 0, -3.95918, -0.0164797, 1, 0, 
13.9692, 0, 0, -3.96915, -0.0189212, 1, 0, 
13.9791, 0, 0, -3.97912, -0.0213626, 1, 0, 
13.9891, 0, 0, -3.9891, -0.0201419, 1, 0, 
13.9991, 0, 0, -3.99907, -0.0213626, 1, 0, 
14.009, 0, 0, -4.00904, -0.0213626, 1, 0, 
14.019, 0, 0, -4.01901, -0.0225834, 1, 0, 
14.029, 0, 0, -4.02899, -0.0213626, 1, 0, 
14.039, 0, 0, -4.03896, -0.0213626, 1, 0, 
14.0489, 0, 0, -4.04893, -0.0250248, 1, 0, 
14.0589, 0, 0, -4.0589, -0.0164797, 1, 0, 
14.0689, 0, 0, -4.06888, -0.0201419, 1, 0, 
14.0788, 0, 0, -4.07885, -0.0238041, 1, 0, 
14.0888, 0, 0, -4.08882, -0.0225834, 1, 0, 
14.0988, 0, 0, -4.09879, -0.0250248, 1, 0, 
14.1088, 0, 0, -4.10876, -0.0225834, 1, 0, 
14.1187, 0, 0, -4.11874, -0.0201419, 1, 0, 
14.1287, 0, 0, -4.12871, -0.0201419, 1, 0, 
14.1387, 0, 0, -4.13868, -0.0250248, 1, 0, 
14.1487, 0, 0, -4.14865, -0.0262455, 1, 0, 
14.1586, 0, 0, -4.15863, -0.0238041, 1, 0, 
14.1686, 0, 0, -4.1686, -0.0238041, 1, 0, 
14.1786, 0, 0, -4.17857, -0.0238041, 1, 0, 
14.1885, 0, 0, -4.18854, -0.0250248, 1, 0, 
14.1985, 0, 0, -4.19851, -0.0262455, 1, 0, 
14.2085, 0, 0, -4.20849, -0.0250248, 1, 0, 
14.2185, 0, 0, -4.21846, -0.0274662, 1, 0, 
14.2284, 0, 0, -4.22843, -0.0250248, 1, 0, 
14.2384, 0, 0, -4.2384, -0.0274662, 1, 0, 
14.2484, 0, 0, -4.24838, -0.0262455, 1, 0, 
14.2583, 0, 0, -4.25835, -0.0250248, 1, 0, 
14.2683, 0, 0, -4.26832, -0.0274662, 1, 0, 
14.2783, 0, 0, -4.27829, -0.0274662, 1, 0, 
14.2883, 0, 0, -4.28827, -0.0274662, 1, 0, 
14.2982, 0, 0, -4.29824, -0.0262455, 1, 0, 
14.3082, 0, 0, -4.30821, -0.0311284, 1, 0, 
14.3182, 0, 0, -4.31818, -0.0262455, 1, 0, 
14.3282, 0, 0, -4.32815, -0.028687, 1, 0, 
14.3381, 0, 0, -4.33813, -0.0299077, 1, 0, 
14.3481, 0, 0, -4.3481, -0.0274662, 1, 0, 
14.3581, 0, 0, -4.35807, -0.0299077, 1, 0, 
14.368, 0, 0, -4.36804, -0.0311284, 1, 0, 
14.378, 0, 0, -4.37802, -0.0262455, 1, 0, 
14.388, 0, 0, -4.38799, -0.0335698, 1, 0, 
14.398, 0, 0, -4.39796, -0.0299077, 1, 0, 
14.4079, 0, 0, -4.40793, -0.028687, 1, 0, 
14.4179, 0, 0, -4.4179, -0.0299077, 1, 0, 
14.4279, 0, 0, -4.42788, -0.0323491, 1, 0, 
14.4378, 0, 0, -4.43785, -0.0360113, 1, 0, 
14.4478, 0, 0, -4.44782, -0.0311284, 1, 0, 
14.4578, 0, 0, -4.45779, -0.0311284, 1, 0, 
14.4678, 0, 0, -4.46777, -0.0299077, 1, 0, 
14.4777, 0, 0, -4.47774, -0.0323491, 1, 0, 
14.4877, 0, 0, -4.48771, -0.0299077, 1, 0, 
14.4977, 0, 0, -4.49768, -0.0323491, 1, 0, 
14.5077, 0, 0, -4.50765, -0.0323491, 1, 0, 
14.5176, 0, 0, -4.51763, -0.0335698, 1, 0, 
14.5276, 0, 0, -4.5276, -0.0360113, 1, 0, 
14.5376, 0, 0, -4.53757, -0.0360113, 1, 0, 
14.5475, 0, 0, -4.54754, -0.0360113, 1, 0, 
14.5575, 0, 0, -4.55752, -0.0360113, 1, 0, 
14.5675, 0, 0, -4.56749, -0.0360113, 1, 0, 
14.5775, 0, 0, -4.57746, -0.0360113, 1, 0, 
14.5874, 0, 0, -4.58743, -0.037232, 1, 0, 
14.5974, 0, 0, -4.5974, -0.0360113, 1, 0, 
14.6074, 0, 0, -4.60738, -0.0360113, 1, 0, 
14.6173, 0, 0, -4.61735, -0.0335698, 1, 0, 
14.6273, 0, 0, -4.62732, -0.0360113, 1, 0, 
14.6373, 0, 0, -4.63729, -0.0360113, 1, 0, 
14.6473, 0, 0, -4.64727, -0.0384527, 1, 0, 
14.6572, 0, 0, -4.65724, -0.0360113, 1, 0, 
14.6672, 0, 0, -4.66721, -0.0384527, 1, 0, 
14.6772, 0, 0, -4.67718, -0.0408942, 1, 0, 
14.6872, 0, 0, -4.68716, -0.0396735, 1, 0, 
14.6971, 0, 0, -4.69713, -0.0396735, 1, 0, 
14.7071, 0, 0, -4.7071, -0.0421149, 1, 0, 
14.7171, 0, 0, -4.71707, -0.0384527, 1, 0, 
14.727, 0, 0, -4.72704, -0.0408942, 1, 0, 
14.737, 0, 0, -4.73702, -0.0360113, 1, 0, 
14.747, 0, 0, -4.74699, -0.0396735, 1, 0, 
14.757, 0, 0, -4.75696, -0.0408942, 1, 0, 
14.7669, 0, 0, -4.76693, -0.0360113, 1, 0, 
14.7769, 0, 0, -4.77691, -0.0421149, 1, 0, 
14.7869, 0, 0, -4.78688, -0.0421149, 1, 0, 
14.7968, 0, 0, -4.79685, -0.0408942, 1, 0, 
14.8068, 0, 0, -4.80682, -0.0408942, 1, 0, 
14.8168, 0, 0, -4.81679, -0.0445563, 1, 0, 
14.8268, 0, 0, -4.82677, -0.0433356, 1, 0, 
14.8367, 0, 0, -4.83674, -0.0408942, 1, 0, 
14.8467, 0, 0, -4.84671, -0.0384527, 1, 0, 
14.8567, 0, 0, -4.85668, -0.0445563, 1, 0, 
14.8667, 0, 0, -4.86666, -0.0421149, 1, 0, 
14.8766, 0, 0, -4.87663, -0.0433356, 1, 0, 
14.8866, 0, 0, -4.8866, -0.0396735, 1, 0, 
14.8966, 0, 0, -4.89657, -0.0396735, 1, 0, 
14.9065, 0, 0, -4.90655, -0.0445563, 1, 0, 
14.9165, 0, 0, -4.91652, -0.0421149, 1, 0, 
14.9265, 0, 0, -4.92649, -0.0457771, 1, 0, 
14.9365, 0, 0, -4.93646, -0.0433356, 1, 0, 
14.9464, 0, 0, -4.94643, -0.0469978, 1, 0, 
14.9564, 0, 0, -4.95641, -0.0445563, 1, 0, 
14.9664, 0, 0, -4.96638, -0.0433356, 1, 0, 
14.9764, 0, 0, -4.97635, -0.0445563, 1, 0, 
14.9863, 0, 0, -4.98632, -0.0408942, 1, 0, 
14.9963, 0, 0, -4.9963, -0.0445563, 1, 0, 
15.0063, 0, 0, -4.99373, -0.0445563, 1, 0, 
15.0162, 0, 0, -4.98376, -0.0469978, 1, 0, 
15.0262, 0, 0, -4.97379, -0.0445563, 1, 0, 
15.0362, 0, 0, -4.96382, -0.0457771, 1, 0, 
15.0462, 0, 0, -4.95384, -0.0457771, 1, 0, 
15.0561, 0, 0, -4.94387, -0.0433356, 1, 0, 
15.0661, 0, 0, -4.9339, -0.0421149, 1, 0, 
15.0761, 0, 0, -4.92393, -0.0421149, 1, 0, 
15.086, 0, 0, -4.91395, -0.0445563, 1, 0, 
15.096, 0, 0, -4.90398, -0.0408942, 1, 0, 
15.106, 0, 0, -4.89401, -0.0433356, 1, 0, 
15.116, 0, 0, -4.88404, -0.0421149, 1, 0, 
15.1259, 0, 0, -4.87406, -0.0421149, 1, 0, 
15.1359, 0, 0, -4.86409, -0.0396735, 1, 0, 
15.1459, 0, 0, -4.85412, -0.0445563, 1, 0, 
15.1559, 0, 0, -4.84415, -0.0384527, 1, 0, 
15.1658, 0, 0, -4.83418, -0.0421149, 1, 0, 
15.1758, 0, 0, -4.8242, -0.0421149, 1, 0, 
15.1858, 0, 0, -4.81423, -0.0457771, 1, 0, 
15.1957, 0, 0, -4.80426, -0.0421149, 1, 0, 
15.2057, 0, 0, -4.79429, -0.0408942, 1, 0, 
15.2157, 0, 0, -4.78432, -0.0421149, 1, 0, 
15.2257, 0, 0, -4.77434, -0.0421149, 1, 0, 
15.2356, 0, 0, -4.76437, -0.0421149, 1, 0, 
15.2456, 0, 0, -4.7544, -0.037232, 1, 0, 
15.2556, 0, 0, -4.74443, -0.0408942, 1, 0, 
15.2655, 0, 0, -4.73445, -0.0396735, 1, 0, 
15.2755, 0, 0, -4.72448, -0.037232, 1, 0, 
15.2855, 0, 0, -4.71451, -0.0421149, 1, 0, 
15.2955, 0, 0, -4.70454, -0.0384527, 1, 0, 
15.3054, 0, 0, -4.69456, -0.0384527, 1, 0, 
15.3154, 0, 0, -4.68459, -0.0360113, 1, 0, 
15.3254, 0, 0, -4.67462, -0.0347906, 1, 0, 
15.3354, 0, 0, -4.66465, -0.0384527, 1, 0, 
15.3453, 0, 0, -4.65468, -0.0347906, 1, 0, 
15.3553, 0, 0, -4.6447, -0.0384527, 1, 0, 
15.3653, 0, 0, -4.63473, -0.0323491, 1, 0, 
15.3752, 0, 0, -4.62476, -0.0360113, 1, 0, 
15.3852, 0, 0, -4.61479, -0.037232, 1, 0, 
15.3952, 0, 0, -4.60481, -0.0396735, 1, 0, 
15.4052, 0, 0, -4.59484, -0.0335698, 1, 0, 
15.4151, 0, 0, -4.58487, -0.0335698, 1, 0, 
15.4251, 0, 0, -4.5749, -0.0360113, 1, 0, 
15.4351, 0, 0, -4.56492, -0.0311284, 1, 0, 
15.445, 0, 0, -4.55495, -0.0335698, 1, 0, 
15.455, 0, 0, -4.54498, -0.0335698, 1, 0, 
15.465, 0, 0, -4.53501, -0.0360113, 1, 0, 
15.475, 0, 0, -4.52504, -0.0360113, 1, 0, 
15.4849, 0, 0, -4.51506, -0.0360113, 1, 0, 
15.4949, 0, 0, -4.50509, -0.0323491, 1, 0, 
15.5049, 0, 0, -4.49512, -0.0335698, 1, 0, 
15.5149, 0, 0, -4.48515, -0.0311284, 1, 0, 
15.5248, 0, 0, -4.47517, -0.0323491, 1, 0, 
15.5348, 0, 0, -4.4652, -0.0311284, 1, 0, 
15.5448, 0, 0, -4.45523, -0.0311284, 1, 0, 
15.5547, 0, 0, -4.44526, -0.0335698, 1, 0, 
15.5647, 0, 0, -4.43528, -0.028687, 1, 0, 
15.5747, 0, 0, -4.42531, -0.028687, 1, 0, 
15.5847, 0, 0, -4.41534, -0.0323491, 1, 0, 
15.5946, 0, 0, -4.40537, -0.028687, 1, 0, 
15.6046, 0, 0, -4.3954, -0.028687, 1, 0, 
15.6146, 0, 0, -4.38542, -0.0335698, 1, 0, 
15.6245, 0, 0, -4.37545, -0.0311284, 1, 0, 
15.6345, 0, 0, -4.36548, -0.0323491, 1, 0, 
15.6445, 0, 0, -4.35551, -0.028687, 1, 0, 
15.6545, 0, 0, -4.34553, -0.0274662, 1, 0, 
15.6644, 0, 0, -4.33556, -0.0274662, 1, 0, 
15.6744, 0, 0, -4.32559, -0.0299077, 1, 0, 
15.6844, 0, 0, -4.31562, -0.028687, 1, 0, 
15.6944, 0, 0, -4.30565, -0.028687, 1, 0, 
15.7043, 0, 0, -4.29567, -0.028687, 1, 0, 
15.7143, 0, 0, -4.2857, -0.0311284, 1, 0, 
15.7243, 0, 0, -4.27573, -0.0274662, 1, 0, 
15.7342, 0, 0, -4.26576, -0.0262455, 1, 0, 
15.7442, 0, 0, -4.25579, -0.0262455, 1, 0, 
15.7542, 0, 0, -4.24581, -0.0238041, 1, 0, 
15.7642, 0, 0, -4.23584, -0.028687, 1, 0, 
15.7741, 0, 0, -4.22587, -0.0262455, 1, 0, 
15.7841, 0, 0, -4.2159, -0.0274662, 1, 0, 
15.7941, 0, 0, -4.20592, -0.0250248, 1, 0, 
15.804, 0, 0, -4.19595, -0.0274662, 1, 0, 
15.814, 0, 0, -4.18598, -0.028687, 1, 0, 
15.824, 0, 0, -4.17601, -0.0262455, 1, 0, 
15.834, 0, 0, -4.16603, -0.0262455, 1, 0, 
15.8439, 0, 0, -4.15606, -0.0225834, 1, 0, 
15.8539, 0, 0, -4.14609, -0.0250248, 1, 0, 
15.8639, 0, 0, -4.13612, -0.0250248, 1, 0, 
15.8739, 0, 0, -4.12615, -0.0238041, 1, 0, 
15.8838, 0, 0, -4.11617, -0.0213626, 1, 0, 
15.8938, 0, 0, -4.1062, -0.0225834, 1, 0, 
15.9038, 0, 0, -4.09623, -0.0262455, 1, 0, 
15.9137, 0, 0, -4.08626, -0.0201419, 1, 0, 
15.9237, 0, 0, -4.07628, -0.0225834, 1, 0, 
15.9337, 0, 0, -4.06631, -0.0213626, 1, 0, 
15.9437, 0, 0, -4.05634, -0.0238041, 1, 0, 
15.9536, 0, 0, -4.04637, -0.0201419, 1, 0, 
15.9636, 0, 0, -4.03639, -0.0201419, 1, 0, 
15.9736, 0, 0, -4.02642, -0.0213626, 1, 0, 
15.9835, 0, 0, -4.01645, -0.0213626, 1, 0, 
15.9935, 0, 0, -4.00648, -0.0225834, 1, 0, 
16.0035, 0, 0, -3.99651, -0.0189212, 1, 0, 
16.0135, 0, 0, -3.98653, -0.0177005, 1, 0, 
16.0234, 0, 0, -3.97656, -0.0238041, 1, 0, 
16.0334, 0, 0, -3.96659, -0.0177005, 1, 0, 
16.0434, 0, 0, -3.95662, -0.0201419, 1, 0, 
16.0534, 0, 0, -3.94664, -0.0177005, 1, 0, 
16.0633, 0, 0, -3.93667, -0.0189212, 1, 0, 
16.0733, 0, 0, -3.9267, -0.0189212, 1, 0, 
16.0833, 0, 0, -3.91673, -0.0201419, 1, 0, 
16.0932, 0, 0, -3.90676, -0.0164797, 1, 0, 
16.1032, 0, 0, -3.89678, -0.0177005, 1, 0, 
16.1132, 0, 0, -3.88681, -0.0164797, 1, 0, 
16.1232, 0, 0, -3.87684, -0.0164797, 1, 0, 
16.1331, 0, 0, -3.86687, -0.0140383, 1, 0, 
16.1431, 0, 0, -3.85689, -0.0140383, 1, 0, 
16.1531, 0, 0, -3.84692, -0.0164797, 1, 0, 
16.1631, 0, 0, -3.83695, -0.0177005, 1, 0, 
16.173, 0, 0, -3.82698, -0.0164797, 1, 0, 
16.183, 0, 0, -3.817, -0.0164797, 1, 0, 
16.193, 0, 0, -3.80703, -0.0164797, 1, 0, 
16.2029, 0, 0, -3.79706, -0.0164797, 1, 0, 
16.2129, 0, 0, -3.78709, -0.0115969, 1, 0, 
16.2229, 0, 0, -3.77712, -0.0164797, 1, 0, 
16.2329, 0, 0, -3.76714, -0.0140383, 1, 0, 
16.2428, 0, 0, -3.75717, -0.0164797, 1, 0, 
16.2528, 0, 0, -3.7472, -0.0115969, 1, 0, 
16.2628, 0, 0, -3.73723, -0.0128176, 1, 0, 
16.2727, 0, 0, -3.72725, -0.0128176, 1, 0, 
16.2827, 0, 0, -3.71728, -0.0140383, 1, 0, 
16.2927, 0, 0, -3.70731, -0.015259, 1, 0, 
16.3027, 0, 0, -3.69734, -0.0115969, 1, 0, 
16.3126, 0, 0, -3.68737, -0.0128176, 1, 0, 
16.3226, 0, 0, -3.67739, -0.0128176, 1, 0, 
16.3326, 0, 0, -3.66742, -0.0140383, 1, 0, 
16.3426, 0, 0, -3.65745, -0.0128176, 1, 0, 
16.3525, 0, 0, -3.64748, -0.00915541, 1, 0, 
16.3625, 0, 0, -3.6375, -0.0103761, 1, 0, 
16.3725, 0, 0, -3.62753, -0.00671397, 1, 0, 
16.3824, 0, 0, -3.61756, -0.0103761, 1, 0, 
16.3924, 0, 0, -3.60759, -0.00793469, 1, 0, 
16.4024, 0, 0, -3.59761, -0.00793469, 1, 0, 
16.4124, 0, 0, -3.58764, -0.00793469, 1, 0, 
16.4223, 0, 0, -3.57767, -0.00793469, 1, 0, 
16.4323, 0, 0, -3.5677, -0.00915541, 1, 0, 
16.4423, 0, 0, -3.55773, -0.00793469, 1, 0, 
16.4522, 0, 0, -3.54775, -0.00793469, 1, 0, 
16.4622, 0, 0, -3.53778, -0.00549325, 1, 0, 
16.4722, 0, 0, -3.52781, -0.0103761, 1, 0, 
16.4822, 0, 0, -3.51784, -0.0103761, 1, 0, 
16.4921, 0, 0, -3.50786, -0.00427253, 1, 0, 
16.5021, 0, 0, -3.49789, -0.0103761, 1, 0, 
16.5121, 0, 0, -3.48792, -0.00793469, 1, 0, 
16.5221, 0, 0, -3.47795, -0.00915541, 1, 0, 
16.532, 0, 0, -3.46798, -0.00793469, 1, 0, 
16.542, 0, 0, -3.458, -0.00549325, 1, 0, 
16.552, 0, 0, -3.44803, -0.00793469, 1, 0, 
16.5619, 0, 0, -3.43806, -0.0030518, 1, 0, 
16.5719, 0, 0, -3.42809, -0.00427253, 1, 0, 
16.5819, 0, 0, -3.41811, -0.00183108, 1, 0, 
16.5919, 0, 0, -3.40814, -0.00671397, 1, 0, 
16.6018, 0, 0, -3.39817, -0.00793469, 1, 0, 
16.6118, 0, 0, -3.3882, -0.00793469, 1, 0, 
16.6218, 0, 0, -3.37822, -0.00671397, 1, 0, 
16.6317, 0, 0, -3.36825, -0.00183108, 1, 0, 
16.6417, 0, 0, -3.35828, -0.00427253, 1, 0, 
16.6517, 0, 0, -3.34831, -0.00549325, 1, 0, 
16.6617, 0, 0, -3.33834, 0.000610361, 1, 0, 
16.6716, 0, 0, -3.32836, -0.00427253, 1, 0, 
16.6816, 0, 0, -3.31839, -0.0030518, 1, 0, 
16.6916, 0, 0, -3.30842, -0.00183108, 1, 0, 
16.7016, 0, 0, -3.29845, -0.00671397, 1, 0, 
16.7115, 0, 0, -3.28847, -0.0030518, 1, 0, 
16.7215, 0, 0, -3.2785, -0.000610361, 1, 0, 
16.7315, 0, 0, -3.26853, -0.000610361, 1, 0, 
16.7414, 0, 0, -3.25856, -0.00183108, 1, 0, 
16.7514, 0, 0, -3.24859, -0.00427253, 1, 0, 
16.7614, 0, 0, -3.23861, -0.00427253, 1, 0, 
16.7714, 0, 0, -3.22864, 0.000610361, 1, 0, 
16.7813, 0, 0, -3.21867, 0.0030518, 1, 0, 
16.7913, 0, 0, -3.2087, -0.00183108, 1, 0, 
16.8013, 0, 0, -3.19872, 0.00183108, 1, 0, 
16.8112, 0, 0, -3.18875, 0.0030518, 1, 0, 
16.8212, 0, 0, -3.17878, 0.000610361, 1, 0, 
16.8312, 0, 0, -3.16881, 0.00183108, 1, 0, 
16.8412, 0, 0, -3.15884, 0.0030518, 1, 0, 
16.8511, 0, 0, -3.14886, 0.00183108, 1, 0, 
16.8611, 0, 0, -3.13889, 0.00427253, 1, 0, 
16.8711, 0, 0, -3.12892, 0.0030518, 1, 0, 
16.8811, 0, 0, -3.11895, 0.00549325, 1, 0, 
16.891, 0, 0, -3.10897, -0.00183108, 1, 0, 
16.901, 0, 0, -3.099, 0.0030518, 1, 0, 
16.911, 0, 0, -3.08903, 0.00427253, 1, 0, 
16.9209, 0, 0, -3.07906, 0.00549325, 1, 0, 
16.9309, 0, 0, -3.06909, 0.00427253, 1, 0, 
16.9409, 0, 0, -3.05911, 0.000610361, 1, 0, 
16.9509, 0, 0, -3.04914, 0.00427253, 1, 0, 
16.9608, 0, 0, -3.03917, 0.0030518, 1, 0, 
16.9708, 0, 0, -3.0292, 0.00793469, 1, 0, 
16.9808, 0, 0, -3.01922, 0.00793469, 1, 0, 
16.9908, 0, 0, -3.00925, 0.00549325, 1, 0, 
17.0007, 0, 0, -2.99928, 0.00671397, 1, 0, 
17.0107, 0, 0, -2.98931, 0.00793469, 1, 0, 
17.0207, 0, 0, -2.97933, 0.00671397, 1, 0, 
17.0306, 0, 0, -2.96936, 0.00549325, 1, 0, 
17.0406, 0, 0, -2.95939, 0.00671397, 1, 0, 
17.0506, 0, 0, -2.94942, 0.00793469, 1, 0, 
17.0606, 0, 0, -2.93945, 0.00793469, 1, 0, 
17.0705, 0, 0, -2.92947, 0.0103761, 1, 0, 
17.0805, 0, 0, -2.9195, 0.00915541, 1, 0, 
17.0905, 0, 0, -2.90953, 0.00915541, 1, 0, 
17.1004, 0, 0, -2.89956, 0.00793469, 1, 0, 
17.1104, 0, 0, -2.88958, 0.00793469, 1, 0, 
17.1204, 0, 0, -2.87961, 0.0115969, 1, 0, 
17.1304, 0, 0, -2.86964, 0.00915541, 1, 0, 
17.1403, 0, 0, -2.85967, 0.00549325, 1, 0, 
17.1503, 0, 0, -2.8497, 0.0103761, 1, 0, 
17.1603, 0, 0, -2.83972, 0.0140383, 1, 0, 
17.1702, 0, 0, -2.82975, 0.0103761, 1, 0, 
17.1802, 0, 0, -2.81978, 0.00671397, 1, 0, 
17.1902, 0, 0, -2.80981, 0.0115969, 1, 0, 
17.2002, 0, 0, -2.79983, 0.0103761, 1, 0, 
17.2101, 0, 0, -2.78986, 0.0115969, 1, 0, 
17.2201, 0, 0, -2.77989, 0.0140383, 1, 0, 
17.2301, 0, 0, -2.76992, 0.0140383, 1, 0, 
17.2401, 0, 0, -2.75994, 0.0128176, 1, 0, 
17.25, 0, 0, -2.74997, 0.00915541, 1, 0, 
17.26, 0, 0, -2.74, 0.0103761, 1, 0, 
17.27, 0, 0, -2.73003, 0.0128176, 1, 0, 
17.2799, 0, 0, -2.72006, 0.015259, 1, 0, 
17.2899, 0, 0, -2.71008, 0.0140383, 1, 0, 
17.2999, 0, 0, -2.70011, 0.0140383, 1, 0, 
17.3099, 0, 0, -2.69014, 0.015259, 1, 0, 
17.3198, 0, 0, -2.68017, 0.0128176, 1, 0, 
17.3298, 0, 0, -2.67019, 0.0177005, 1, 0, 
17.3398, 0, 0, -2.66022, 0.0177005, 1, 0, 
17.3498, 0, 0, -2.65025, 0.0177005, 1, 0, 
17.3597, 0, 0, -2.64028, 0.0164797, 1, 0, 
17.3697, 0, 0, -2.63031, 0.0115969, 1, 0, 
17.3797, 0, 0, -2.62033, 0.0177005, 1, 0, 
17.3896, 0, 0, -2.61036, 0.0201419, 1, 0, 
17.3996, 0, 0, -2.60039, 0.0177005, 1, 0, 
17.4096, 0, 0, -2.59042, 0.0164797, 1, 0, 
17.4196, 0, 0, -2.58044, 0.0164797, 1, 0, 
17.4295, 0, 0, -2.57047, 0.0115969, 1, 0, 
17.4395, 0, 0, -2.5605, 0.0177005, 1, 0, 
17.4495, 0, 0, -2.55053, 0.0177005, 1, 0, 
17.4594, 0, 0, -2.54056, 0.0177005, 1, 0, 
17.4694, 0, 0, -2.53058, 0.0177005, 1, 0, 
17.4794, 0, 0, -2.52061, 0.0201419, 1, 0, 
17.4894, 0, 0, -2.51064, 0.0201419, 1, 0, 
17.4993, 0, 0, -2.50067, 0.0177005, 1, 0, 
